INCIDENT_NUMBER,OFFENSE_DESCRIPTION,SHOOTING,OCCURRED_ON_DATE,DAY_OF_WEEK,HOUR,STREET
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018512,INVESTIGATE PERSON,0,2020-03-07 15:26:00,Saturday,15,RIVER ST
202018511,VANDALISM,0,2020-03-06 23:30:00,Friday,23,E CONCORD ST
202018511,VANDALISM,0,2020-03-06 23:30:00,Friday,23,E CONCORD ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018510,DEATH INVESTIGATION,0,2020-03-07 16:37:00,Saturday,16,HOLYOKE ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018508,VERBAL DISPUTE,0,2020-03-07 16:00:00,Saturday,16,DUDLEY ST
202018507,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-01 11:30:00,Sunday,11,LEYLAND ST
202018507,AUTO THEFT - MOTORCYCLE / SCOOTER,0,2020-03-01 11:30:00,Sunday,11,LEYLAND ST
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018506,INVESTIGATE PROPERTY,0,2020-03-07 16:45:00,Saturday,16,LEGENDS WAY
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018505,VERBAL DISPUTE,0,2020-03-07 15:19:00,Saturday,15,GLADESIDE AVE
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018504,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 16:13:00,Saturday,16,ALLSTATE RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018503,M/V ACCIDENT - PERSONAL INJURY,0,2020-03-07 16:09:00,Saturday,16,COLUMBIA RD
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018502,VANDALISM,0,2020-03-07 14:00:00,Saturday,14,WALNUT AVE
202018501,INVESTIGATE PERSON,0,2020-03-07 16:00:00,Saturday,16,TREMONT ST
202018501,INVESTIGATE PERSON,0,2020-03-07 16:00:00,Saturday,16,TREMONT ST
202018501,INVESTIGATE PERSON,0,2020-03-07 16:00:00,Saturday,16,TREMONT ST
202018501,INVESTIGATE PERSON,0,2020-03-07 16:00:00,Saturday,16,TREMONT ST
202018501,INVESTIGATE PERSON,0,2020-03-07 16:00:00,Saturday,16,TREMONT ST
202018498,MISSING PERSON - NOT REPORTED - LOCATED,0,2020-03-07 15:45:00,Saturday,15,SEAVER ST
202018498,MISSING PERSON - NOT REPORTED - LOCATED,0,2020-03-07 15:45:00,Saturday,15,SEAVER ST
202018498,MISSING PERSON - NOT REPORTED - LOCATED,0,2020-03-07 15:45:00,Saturday,15,SEAVER ST
202018498,MISSING PERSON - NOT REPORTED - LOCATED,0,2020-03-07 15:45:00,Saturday,15,SEAVER ST
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018497,ASSAULT - SIMPLE,0,2020-03-07 15:41:00,Saturday,15,DORCHESTER AVE
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018496,TOWED MOTOR VEHICLE,0,2020-03-07 13:21:00,Saturday,13,BUNKER HILL ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018495,FRAUD - FALSE PRETENSE / SCHEME,0,2020-03-07 15:30:00,Saturday,15,BORDER ST
202018494,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 21:04:00,Friday,21,WASHINGTON ST
202018494,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 21:04:00,Friday,21,WASHINGTON ST
202018494,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 21:04:00,Friday,21,WASHINGTON ST
202018494,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 21:04:00,Friday,21,WASHINGTON ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018493,PROPERTY - LOST/ MISSING,0,2020-03-07 12:53:00,Saturday,12,TREMONT ST
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018492,ASSAULT - SIMPLE,0,2020-03-07 15:01:00,Saturday,15,WALNUT AVE
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018491,VERBAL DISPUTE,0,2020-03-07 14:43:00,Saturday,14,CUMMINS HWY
202018490,SICK/INJURED/MEDICAL - PERSON,0,2020-03-07 15:05:00,Saturday,15,OLD IRONSIDES WAY
202018490,SICK/INJURED/MEDICAL - PERSON,0,2020-03-07 15:05:00,Saturday,15,OLD IRONSIDES WAY
202018490,SICK/INJURED/MEDICAL - PERSON,0,2020-03-07 15:05:00,Saturday,15,OLD IRONSIDES WAY
202018490,SICK/INJURED/MEDICAL - PERSON,0,2020-03-07 15:05:00,Saturday,15,OLD IRONSIDES WAY
202018490,SICK/INJURED/MEDICAL - PERSON,0,2020-03-07 15:05:00,Saturday,15,OLD IRONSIDES WAY
202018489,TOWED MOTOR VEHICLE,0,2020-03-07 12:53:00,Saturday,12,
202018489,TOWED MOTOR VEHICLE,0,2020-03-07 12:53:00,Saturday,12,
202018489,TOWED MOTOR VEHICLE,0,2020-03-07 12:53:00,Saturday,12,
202018489,TOWED MOTOR VEHICLE,0,2020-03-07 12:53:00,Saturday,12,
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018488,VANDALISM,0,2020-03-07 14:11:00,Saturday,14,ADAMS ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018487,VANDALISM,0,2020-03-07 14:44:00,Saturday,14,W SPRINGFIELD ST
202018486,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-07 13:15:00,Saturday,13,GREENBRIER ST
202018486,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-07 13:15:00,Saturday,13,GREENBRIER ST
202018486,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-07 13:15:00,Saturday,13,GREENBRIER ST
202018486,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-07 13:15:00,Saturday,13,GREENBRIER ST
202018486,HARASSMENT/ CRIMINAL HARASSMENT,0,2020-03-07 13:15:00,Saturday,13,GREENBRIER ST
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018485,M/V - LEAVING SCENE - PROPERTY DAMAGE,0,2020-03-07 14:58:00,Saturday,14,BRAINERD RD
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018483,M/V ACCIDENT - OTHER,0,2020-03-07 14:39:00,Saturday,14,BLUE HILL AVE
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018482,LARCENY SHOPLIFTING,0,2020-03-07 14:30:00,Saturday,14,AMERICAN LEGION HWY
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018481,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018480,MISSING PERSON,0,2020-03-07 13:00:00,Saturday,13,CEDAR ST
202018478,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 20:30:00,Friday,20,BOYLSTON ST
202018478,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 20:30:00,Friday,20,BOYLSTON ST
202018478,LARCENY THEFT FROM MV - NON-ACCESSORY,0,2020-03-06 20:30:00,Friday,20,BOYLSTON ST
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018477,PROPERTY - FOUND,0,2020-03-07 13:29:00,Saturday,13,BICKFORD AVE
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018476,VERBAL DISPUTE,0,2020-03-07 13:18:00,Saturday,13,STRATHCONA RD
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018475,INVESTIGATE PROPERTY,0,2020-03-07 08:21:00,Saturday,8,CUNNINGHAM ST
202018474,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0,2020-03-07 13:20:00,Saturday,13,
202018474,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0,2020-03-07 13:20:00,Saturday,13,
202018474,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0,2020-03-07 13:20:00,Saturday,13,
202018474,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,0,2020-03-07 13:20:00,Saturday,13,
202018473,SICK ASSIST,0,2020-03-07 13:52:00,Saturday,13,SOUTHERN AVE
202018473,SICK ASSIST,0,2020-03-07 13:52:00,Saturday,13,SOUTHERN AVE
202018473,SICK ASSIST,0,2020-03-07 13:52:00,Saturday,13,SOUTHERN AVE
202018473,SICK ASSIST,0,2020-03-07 13:52:00,Saturday,13,SOUTHERN AVE
202018473,SICK ASSIST,0,2020-03-07 13:52:00,Saturday,13,SOUTHERN AVE
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018472,M/V ACCIDENT - OTHER,0,2020-03-07 14:00:00,Saturday,14,
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018470,LARCENY ALL OTHERS,0,2020-03-07 13:44:00,Saturday,13,MORELAND ST
202018469,M/V - LEAVING SCENE - PERSONAL INJURY,0,2020-03-07 11:48:00,Saturday,11,HEATH ST
202018469,M/V - LEAVING SCENE - PERSONAL INJURY,0,2020-03-07 11:48:00,Saturday,11,HEATH ST
202018469,M/V - LEAVING SCENE - PERSONAL INJURY,0,2020-03-07 11:48:00,Saturday,11,HEATH ST
202018469,M/V - LEAVING SCENE - PERSONAL INJURY,0,2020-03-07 11:48:00,Saturday,11,HEATH ST
202018469,M/V - LEAVING SCENE - PERSONAL INJURY,0,2020-03-07 11:48:00,Saturday,11,HEATH ST
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018467,VANDALISM,0,2020-03-07 11:30:00,Saturday,11,BROOKSIDE AVE
202018466,PROPERTY - LOST/ MISSING,0,2020-03-07 09:30:00,Saturday,9,W BROADWAY
202018466,PROPERTY - LOST/ MISSING,0,2020-03-07 09:30:00,Saturday,9,W BROADWAY
202018466,PROPERTY - LOST/ MISSING,0,2020-03-07 09:30:00,Saturday,9,W BROADWAY
202018466,PROPERTY - LOST/ MISSING,0,2020-03-07 09:30:00,Saturday,9,W BROADWAY
202018466,PROPERTY - LOST/ MISSING,0,2020-03-07 09:30:00,Saturday,9,W BROADWAY
202018465,M/V ACCIDENT - PROPERTY DAMAGE,0,2020-03-07 13:10:00,Saturday,13,ROSLINDALE AVE
